response_id,time,subscale,item,score
R_8jHHv1qsC7vCAz7,before,anxiety,20,1
R_8jHHv1qsC7vCAz7,before,depression,21,1
R_8jHHv1qsC7vCAz7,after,stress,1,2
R_8jHHv1qsC7vCAz7,after,anxiety,2,1
R_8jHHv1qsC7vCAz7,after,depression,3,2
R_8jHHv1qsC7vCAz7,after,anxiety,4,1
R_8jHHv1qsC7vCAz7,after,depression,5,2
R_8jHHv1qsC7vCAz7,after,stress,6,2
R_8jHHv1qsC7vCAz7,after,anxiety,7,1
R_8jHHv1qsC7vCAz7,after,stress,8,3
R_8jHHv1qsC7vCAz7,after,anxiety,9,1
R_8jHHv1qsC7vCAz7,after,depression,10,2
R_8jHHv1qsC7vCAz7,after,stress,11,3
R_8jHHv1qsC7vCAz7,after,stress,12,2
R_8jHHv1qsC7vCAz7,after,depression,13,3
R_8jHHv1qsC7vCAz7,after,stress,14,2
R_8jHHv1qsC7vCAz7,after,anxiety,15,1
R_8jHHv1qsC7vCAz7,after,depression,16,2
R_8jHHv1qsC7vCAz7,after,depression,17,1
R_8jHHv1qsC7vCAz7,after,stress,18,2
R_8jHHv1qsC7vCAz7,after,anxiety,19,1
R_8jHHv1qsC7vCAz7,after,anxiety,20,2
R_8jHHv1qsC7vCAz7,after,depression,21,1
R_BDGcUeEGjSpIacN,before,stress,1,3
R_BDGcUeEGjSpIacN,before,anxiety,2,2
R_BDGcUeEGjSpIacN,before,depression,3,2
R_BDGcUeEGjSpIacN,before,anxiety,4,2
R_BDGcUeEGjSpIacN,before,depression,5,3
R_BDGcUeEGjSpIacN,before,stress,6,2
R_BDGcUeEGjSpIacN,before,anxiety,7,2
R_BDGcUeEGjSpIacN,before,stress,8,3
R_BDGcUeEGjSpIacN,before,anxiety,9,3
R_BDGcUeEGjSpIacN,before,depression,10,3
R_BDGcUeEGjSpIacN,before,stress,11,2
R_BDGcUeEGjSpIacN,before,stress,12,2
R_BDGcUeEGjSpIacN,before,depression,13,3
R_BDGcUeEGjSpIacN,before,stress,14,2
R_BDGcUeEGjSpIacN,before,anxiety,15,2
R_BDGcUeEGjSpIacN,before,depression,16,2
R_BDGcUeEGjSpIacN,before,depression,17,2
R_BDGcUeEGjSpIacN,before,stress,18,2
R_BDGcUeEGjSpIacN,before,anxiety,19,1
R_BDGcUeEGjSpIacN,before,anxiety,20,2
R_BDGcUeEGjSpIacN,before,depression,21,1
R_BDGcUeEGjSpIacN,after,stress,1,4
R_BDGcUeEGjSpIacN,after,anxiety,2,2
R_BDGcUeEGjSpIacN,after,depression,3,4
R_BDGcUeEGjSpIacN,after,anxiety,4,3
R_BDGcUeEGjSpIacN,after,depression,5,4
R_BDGcUeEGjSpIacN,after,stress,6,2
R_BDGcUeEGjSpIacN,after,anxiety,7,1
R_BDGcUeEGjSpIacN,after,stress,8,3
R_BDGcUeEGjSpIacN,after,anxiety,9,2
R_BDGcUeEGjSpIacN,after,depression,10,4
R_BDGcUeEGjSpIacN,after,stress,11,4
R_BDGcUeEGjSpIacN,after,stress,12,4
R_BDGcUeEGjSpIacN,after,depression,13,3
R_BDGcUeEGjSpIacN,after,stress,14,2
R_BDGcUeEGjSpIacN,after,anxiety,15,2
R_BDGcUeEGjSpIacN,after,depression,16,4
R_BDGcUeEGjSpIacN,after,depression,17,2
R_BDGcUeEGjSpIacN,after,stress,18,2
R_BDGcUeEGjSpIacN,after,anxiety,19,2
R_BDGcUeEGjSpIacN,after,anxiety,20,3
R_BDGcUeEGjSpIacN,after,depression,21,3
R_3lxovCWhEaeqaCs,before,stress,1,4
R_3lxovCWhEaeqaCs,before,anxiety,2,3
R_3lxovCWhEaeqaCs,before,depression,3,3
R_3lxovCWhEaeqaCs,before,anxiety,4,2
R_3lxovCWhEaeqaCs,before,depression,5,4
R_3lxovCWhEaeqaCs,before,stress,6,3
R_3lxovCWhEaeqaCs,before,anxiety,7,2
R_3lxovCWhEaeqaCs,before,stress,8,4
R_3lxovCWhEaeqaCs,before,anxiety,9,4
R_3lxovCWhEaeqaCs,before,depression,10,3
R_3lxovCWhEaeqaCs,before,stress,11,4
R_3lxovCWhEaeqaCs,before,stress,12,4
R_3lxovCWhEaeqaCs,before,depression,13,4
R_3lxovCWhEaeqaCs,before,stress,14,2
R_3lxovCWhEaeqaCs,before,anxiety,15,3
R_3lxovCWhEaeqaCs,before,depression,16,3
R_3lxovCWhEaeqaCs,before,depression,17,3
R_3lxovCWhEaeqaCs,before,stress,18,3
R_3lxovCWhEaeqaCs,before,anxiety,19,2
R_3lxovCWhEaeqaCs,before,anxiety,20,3
R_3lxovCWhEaeqaCs,before,depression,21,4
R_3lxovCWhEaeqaCs,after,stress,1,4
R_3lxovCWhEaeqaCs,after,anxiety,2,4
R_3lxovCWhEaeqaCs,after,depression,3,4
R_3lxovCWhEaeqaCs,after,anxiety,4,3
R_3lxovCWhEaeqaCs,after,depression,5,4
R_3lxovCWhEaeqaCs,after,stress,6,4
R_3lxovCWhEaeqaCs,after,anxiety,7,2
R_3lxovCWhEaeqaCs,after,stress,8,4
R_3lxovCWhEaeqaCs,after,anxiety,9,2
R_3lxovCWhEaeqaCs,after,depression,10,2
R_3lxovCWhEaeqaCs,after,stress,11,4
R_3lxovCWhEaeqaCs,after,stress,12,4
R_3lxovCWhEaeqaCs,after,depression,13,3
R_3lxovCWhEaeqaCs,after,stress,14,4
R_3lxovCWhEaeqaCs,after,anxiety,15,3
R_3lxovCWhEaeqaCs,after,depression,16,3
R_3lxovCWhEaeqaCs,after,depression,17,2
R_3lxovCWhEaeqaCs,after,stress,18,2
R_3lxovCWhEaeqaCs,after,anxiety,19,2
R_3lxovCWhEaeqaCs,after,anxiety,20,1
R_3lxovCWhEaeqaCs,after,depression,21,4
R_1N9O72YdQ4GZFDi,before,stress,1,3
R_1N9O72YdQ4GZFDi,before,anxiety,2,2
R_1N9O72YdQ4GZFDi,before,depression,3,2
R_1N9O72YdQ4GZFDi,before,anxiety,4,1
R_1N9O72YdQ4GZFDi,before,depression,5,2
R_1N9O72YdQ4GZFDi,before,stress,6,1
R_1N9O72YdQ4GZFDi,before,anxiety,7,1
R_1N9O72YdQ4GZFDi,before,stress,8,2
R_1N9O72YdQ4GZFDi,before,anxiety,9,2
R_1N9O72YdQ4GZFDi,before,depression,10,3
R_1N9O72YdQ4GZFDi,before,stress,11,2
R_1N9O72YdQ4GZFDi,before,stress,12,2
R_1N9O72YdQ4GZFDi,before,depression,13,2
R_1N9O72YdQ4GZFDi,before,stress,14,2
R_1N9O72YdQ4GZFDi,before,anxiety,15,1
R_1N9O72YdQ4GZFDi,before,depression,16,3
R_1N9O72YdQ4GZFDi,before,depression,17,1
R_1N9O72YdQ4GZFDi,before,stress,18,2
R_1N9O72YdQ4GZFDi,before,anxiety,19,1
R_1N9O72YdQ4GZFDi,before,anxiety,20,1
R_1N9O72YdQ4GZFDi,before,depression,21,2
R_1N9O72YdQ4GZFDi,after,stress,1,3
R_1N9O72YdQ4GZFDi,after,anxiety,2,2
R_1N9O72YdQ4GZFDi,after,depression,3,2
R_1N9O72YdQ4GZFDi,after,anxiety,4,1
R_1N9O72YdQ4GZFDi,after,depression,5,3
R_1N9O72YdQ4GZFDi,after,stress,6,2
R_1N9O72YdQ4GZFDi,after,anxiety,7,1
R_1N9O72YdQ4GZFDi,after,stress,8,2
R_1N9O72YdQ4GZFDi,after,anxiety,9,1
R_1N9O72YdQ4GZFDi,after,depression,10,3
R_1N9O72YdQ4GZFDi,after,stress,11,2
R_1N9O72YdQ4GZFDi,after,stress,12,3
R_1N9O72YdQ4GZFDi,after,depression,13,3
R_1N9O72YdQ4GZFDi,after,stress,14,2
R_1N9O72YdQ4GZFDi,after,anxiety,15,1
R_1N9O72YdQ4GZFDi,after,depression,16,3
R_1N9O72YdQ4GZFDi,after,depression,17,2
R_1N9O72YdQ4GZFDi,after,stress,18,2
R_1N9O72YdQ4GZFDi,after,anxiety,19,1
R_1N9O72YdQ4GZFDi,after,anxiety,20,1
R_1N9O72YdQ4GZFDi,after,depression,21,2
R_brWqcjWNLR2SR6p,before,stress,1,2
R_brWqcjWNLR2SR6p,before,anxiety,2,1
R_brWqcjWNLR2SR6p,before,depression,3,2
R_brWqcjWNLR2SR6p,before,anxiety,4,1
R_brWqcjWNLR2SR6p,before,depression,5,2
R_brWqcjWNLR2SR6p,before,stress,6,2
R_brWqcjWNLR2SR6p,before,anxiety,7,1
R_brWqcjWNLR2SR6p,before,stress,8,1
R_brWqcjWNLR2SR6p,before,anxiety,9,2
R_brWqcjWNLR2SR6p,before,depression,10,1
R_brWqcjWNLR2SR6p,before,stress,11,2
R_brWqcjWNLR2SR6p,before,stress,12,1
R_brWqcjWNLR2SR6p,before,depression,13,2
R_brWqcjWNLR2SR6p,before,stress,14,1
R_brWqcjWNLR2SR6p,before,anxiety,15,1
R_brWqcjWNLR2SR6p,before,depression,16,1
R_brWqcjWNLR2SR6p,before,depression,17,1
R_brWqcjWNLR2SR6p,before,stress,18,2
R_brWqcjWNLR2SR6p,before,anxiety,19,1
R_brWqcjWNLR2SR6p,before,anxiety,20,1
R_brWqcjWNLR2SR6p,before,depression,21,1
R_brWqcjWNLR2SR6p,after,stress,1,3
R_brWqcjWNLR2SR6p,after,anxiety,2,2
R_brWqcjWNLR2SR6p,after,depression,3,2
R_brWqcjWNLR2SR6p,after,anxiety,4,2
R_brWqcjWNLR2SR6p,after,depression,5,4
R_brWqcjWNLR2SR6p,after,stress,6,2
R_brWqcjWNLR2SR6p,after,anxiety,7,1
R_brWqcjWNLR2SR6p,after,stress,8,4
R_brWqcjWNLR2SR6p,after,anxiety,9,4
R_brWqcjWNLR2SR6p,after,depression,10,2
R_brWqcjWNLR2SR6p,after,stress,11,3
R_brWqcjWNLR2SR6p,after,stress,12,3
R_brWqcjWNLR2SR6p,after,depression,13,3
R_brWqcjWNLR2SR6p,after,stress,14,2
R_brWqcjWNLR2SR6p,after,anxiety,15,2
R_brWqcjWNLR2SR6p,after,depression,16,2
R_brWqcjWNLR2SR6p,after,depression,17,1
R_brWqcjWNLR2SR6p,after,stress,18,3
R_brWqcjWNLR2SR6p,after,anxiety,19,1
R_brWqcjWNLR2SR6p,after,anxiety,20,2
R_brWqcjWNLR2SR6p,after,depression,21,2
R_1HbCUjufNKWfBV4,before,stress,1,2
R_1HbCUjufNKWfBV4,before,anxiety,2,3
R_1HbCUjufNKWfBV4,before,depression,3,2
R_1HbCUjufNKWfBV4,before,anxiety,4,1
R_1HbCUjufNKWfBV4,before,depression,5,4
R_1HbCUjufNKWfBV4,before,stress,6,2
R_1HbCUjufNKWfBV4,before,anxiety,7,2
R_1HbCUjufNKWfBV4,before,stress,8,3
R_1HbCUjufNKWfBV4,before,anxiety,9,3
R_1HbCUjufNKWfBV4,before,depression,10,3
R_1HbCUjufNKWfBV4,before,stress,11,3
R_1HbCUjufNKWfBV4,before,stress,12,2
R_1HbCUjufNKWfBV4,before,depression,13,4
R_1HbCUjufNKWfBV4,before,stress,14,2
R_1HbCUjufNKWfBV4,before,anxiety,15,3
R_1HbCUjufNKWfBV4,before,depression,16,3
R_1HbCUjufNKWfBV4,before,depression,17,3
R_1HbCUjufNKWfBV4,before,stress,18,3
R_1HbCUjufNKWfBV4,before,anxiety,19,2
R_1HbCUjufNKWfBV4,before,anxiety,20,3
R_1HbCUjufNKWfBV4,before,depression,21,3
R_1HbCUjufNKWfBV4,after,stress,1,4
R_1HbCUjufNKWfBV4,after,anxiety,2,3
R_1HbCUjufNKWfBV4,after,depression,3,3
R_1HbCUjufNKWfBV4,after,anxiety,4,2
R_1HbCUjufNKWfBV4,after,depression,5,2
R_1HbCUjufNKWfBV4,after,stress,6,3
R_1HbCUjufNKWfBV4,after,anxiety,7,2
R_1HbCUjufNKWfBV4,after,stress,8,3
R_1HbCUjufNKWfBV4,after,anxiety,9,2
R_1HbCUjufNKWfBV4,after,depression,10,3
R_1HbCUjufNKWfBV4,after,stress,11,4
R_1HbCUjufNKWfBV4,after,stress,12,4
R_1HbCUjufNKWfBV4,after,depression,13,3
R_1HbCUjufNKWfBV4,after,stress,14,3
R_1HbCUjufNKWfBV4,after,anxiety,15,3
R_1HbCUjufNKWfBV4,after,depression,16,4
R_1HbCUjufNKWfBV4,after,depression,17,3
R_1HbCUjufNKWfBV4,after,stress,18,3
R_1HbCUjufNKWfBV4,after,anxiety,19,2
R_1HbCUjufNKWfBV4,after,anxiety,20,3
R_1HbCUjufNKWfBV4,after,depression,21,3
R_OP7imJenh3QEzHr,before,stress,1,3
R_OP7imJenh3QEzHr,before,anxiety,2,2
R_OP7imJenh3QEzHr,before,depression,3,4
R_OP7imJenh3QEzHr,before,anxiety,4,1
R_OP7imJenh3QEzHr,before,depression,5,3
R_OP7imJenh3QEzHr,before,stress,6,3
R_OP7imJenh3QEzHr,before,anxiety,7,1
R_OP7imJenh3QEzHr,before,stress,8,1
R_OP7imJenh3QEzHr,before,anxiety,9,4
R_OP7imJenh3QEzHr,before,depression,10,4
R_OP7imJenh3QEzHr,before,stress,11,3
R_OP7imJenh3QEzHr,before,stress,12,4
R_OP7imJenh3QEzHr,before,depression,13,4
R_OP7imJenh3QEzHr,before,stress,14,3
R_OP7imJenh3QEzHr,before,anxiety,15,1
R_OP7imJenh3QEzHr,before,depression,16,3
R_OP7imJenh3QEzHr,before,depression,17,4
R_OP7imJenh3QEzHr,before,stress,18,4
R_OP7imJenh3QEzHr,before,anxiety,19,2
R_OP7imJenh3QEzHr,before,anxiety,20,1
R_OP7imJenh3QEzHr,before,depression,21,4
R_OP7imJenh3QEzHr,after,stress,1,3
R_OP7imJenh3QEzHr,after,anxiety,2,1
R_OP7imJenh3QEzHr,after,depression,3,4
R_OP7imJenh3QEzHr,after,anxiety,4,1
R_OP7imJenh3QEzHr,after,depression,5,4
R_OP7imJenh3QEzHr,after,stress,6,4
R_OP7imJenh3QEzHr,after,anxiety,7,1
R_OP7imJenh3QEzHr,after,stress,8,1
R_OP7imJenh3QEzHr,after,anxiety,9,4
R_OP7imJenh3QEzHr,after,depression,10,4
R_OP7imJenh3QEzHr,after,stress,11,4
R_OP7imJenh3QEzHr,after,stress,12,4
R_OP7imJenh3QEzHr,after,depression,13,4
R_OP7imJenh3QEzHr,after,stress,14,4
R_OP7imJenh3QEzHr,after,anxiety,15,1
R_OP7imJenh3QEzHr,after,depression,16,4
R_OP7imJenh3QEzHr,after,depression,17,4
R_OP7imJenh3QEzHr,after,stress,18,1
R_OP7imJenh3QEzHr,after,anxiety,19,1
R_OP7imJenh3QEzHr,after,anxiety,20,1
R_OP7imJenh3QEzHr,after,depression,21,4
R_2YJKbEV4DDO8Lc0,before,stress,1,2
R_2YJKbEV4DDO8Lc0,before,anxiety,2,3
R_2YJKbEV4DDO8Lc0,before,depression,3,3
R_2YJKbEV4DDO8Lc0,before,anxiety,4,2
R_2YJKbEV4DDO8Lc0,before,depression,5,4
R_2YJKbEV4DDO8Lc0,before,stress,6,1
R_2YJKbEV4DDO8Lc0,before,anxiety,7,2
R_2YJKbEV4DDO8Lc0,before,stress,8,3
R_2YJKbEV4DDO8Lc0,before,anxiety,9,4
R_2YJKbEV4DDO8Lc0,before,depression,10,4
R_2YJKbEV4DDO8Lc0,before,stress,11,2
R_2YJKbEV4DDO8Lc0,before,stress,12,4
R_2YJKbEV4DDO8Lc0,before,depression,13,4
R_2YJKbEV4DDO8Lc0,before,stress,14,2
R_2YJKbEV4DDO8Lc0,before,anxiety,15,2
R_2YJKbEV4DDO8Lc0,before,depression,16,3
R_2YJKbEV4DDO8Lc0,before,depression,17,3
R_2YJKbEV4DDO8Lc0,before,stress,18,1
R_2YJKbEV4DDO8Lc0,before,anxiety,19,2
R_2YJKbEV4DDO8Lc0,before,anxiety,20,1
R_2YJKbEV4DDO8Lc0,before,depression,21,3
R_2YJKbEV4DDO8Lc0,after,stress,1,3
R_2YJKbEV4DDO8Lc0,after,anxiety,2,3
R_2YJKbEV4DDO8Lc0,after,depression,3,2
R_2YJKbEV4DDO8Lc0,after,anxiety,4,3
R_2YJKbEV4DDO8Lc0,after,depression,5,3
R_2YJKbEV4DDO8Lc0,after,stress,6,1
R_2YJKbEV4DDO8Lc0,after,anxiety,7,3
R_2YJKbEV4DDO8Lc0,after,stress,8,2
R_2YJKbEV4DDO8Lc0,after,anxiety,9,2
R_2YJKbEV4DDO8Lc0,after,depression,10,3
R_2YJKbEV4DDO8Lc0,after,stress,11,2
R_2YJKbEV4DDO8Lc0,after,stress,12,3
R_2YJKbEV4DDO8Lc0,after,depression,13,3
R_2YJKbEV4DDO8Lc0,after,stress,14,2
R_2YJKbEV4DDO8Lc0,after,anxiety,15,3
R_2YJKbEV4DDO8Lc0,after,depression,16,3
R_2YJKbEV4DDO8Lc0,after,depression,17,1
R_2YJKbEV4DDO8Lc0,after,stress,18,2
R_2YJKbEV4DDO8Lc0,after,anxiety,19,2
R_2YJKbEV4DDO8Lc0,after,anxiety,20,1
R_2YJKbEV4DDO8Lc0,after,depression,21,3
R_6kZae0087zktvOx,before,stress,1,3
R_6kZae0087zktvOx,before,anxiety,2,2
R_6kZae0087zktvOx,before,depression,3,2
R_6kZae0087zktvOx,before,anxiety,4,2
R_6kZae0087zktvOx,before,depression,5,2
R_6kZae0087zktvOx,before,stress,6,1
R_6kZae0087zktvOx,before,anxiety,7,2
R_6kZae0087zktvOx,before,stress,8,4
R_6kZae0087zktvOx,before,anxiety,9,2
R_6kZae0087zktvOx,before,depression,10,1
R_6kZae0087zktvOx,before,stress,11,2
R_6kZae0087zktvOx,before,stress,12,2
R_6kZae0087zktvOx,before,depression,13,3
R_6kZae0087zktvOx,before,stress,14,1
R_6kZae0087zktvOx,before,anxiety,15,2
R_6kZae0087zktvOx,before,depression,16,2
R_6kZae0087zktvOx,before,depression,17,4
R_6kZae0087zktvOx,before,stress,18,1
R_6kZae0087zktvOx,before,anxiety,19,2
R_6kZae0087zktvOx,before,anxiety,20,1
R_6kZae0087zktvOx,before,depression,21,2
R_6kZae0087zktvOx,after,stress,1,4
R_6kZae0087zktvOx,after,anxiety,2,3
R_6kZae0087zktvOx,after,depression,3,4
R_6kZae0087zktvOx,after,anxiety,4,1
R_6kZae0087zktvOx,after,depression,5,3
R_6kZae0087zktvOx,after,stress,6,1
R_6kZae0087zktvOx,after,anxiety,7,4
R_6kZae0087zktvOx,after,stress,8,4
R_6kZae0087zktvOx,after,anxiety,9,1
R_6kZae0087zktvOx,after,depression,10,3
R_6kZae0087zktvOx,after,stress,11,4
R_6kZae0087zktvOx,after,stress,12,4
R_6kZae0087zktvOx,after,depression,13,4
R_6kZae0087zktvOx,after,stress,14,1
R_6kZae0087zktvOx,after,anxiety,15,2
R_6kZae0087zktvOx,after,depression,16,4
R_6kZae0087zktvOx,after,depression,17,4
R_6kZae0087zktvOx,after,stress,18,1
R_6kZae0087zktvOx,after,anxiety,19,2
R_6kZae0087zktvOx,after,anxiety,20,1
R_6kZae0087zktvOx,after,depression,21,3
R_24isskypHAzj6a4,before,stress,1,3
R_24isskypHAzj6a4,before,anxiety,2,2
R_24isskypHAzj6a4,before,depression,3,2
R_24isskypHAzj6a4,before,anxiety,4,1
R_24isskypHAzj6a4,before,depression,5,3
R_24isskypHAzj6a4,before,stress,6,3
R_24isskypHAzj6a4,before,anxiety,7,1
R_24isskypHAzj6a4,before,stress,8,3
R_24isskypHAzj6a4,before,anxiety,9,2
R_24isskypHAzj6a4,before,depression,10,3
R_24isskypHAzj6a4,before,stress,11,3
R_24isskypHAzj6a4,before,stress,12,2
R_24isskypHAzj6a4,before,depression,13,3
R_24isskypHAzj6a4,before,stress,14,2
R_24isskypHAzj6a4,before,anxiety,15,2
R_24isskypHAzj6a4,before,depression,16,2
R_24isskypHAzj6a4,before,depression,17,2
R_24isskypHAzj6a4,before,stress,18,2
R_24isskypHAzj6a4,before,anxiety,19,1
R_24isskypHAzj6a4,before,anxiety,20,1
R_24isskypHAzj6a4,before,depression,21,2
R_24isskypHAzj6a4,after,stress,1,3
R_24isskypHAzj6a4,after,anxiety,2,2
R_24isskypHAzj6a4,after,depression,3,2
R_24isskypHAzj6a4,after,anxiety,4,1
R_24isskypHAzj6a4,after,depression,5,3
R_24isskypHAzj6a4,after,stress,6,4
R_24isskypHAzj6a4,after,anxiety,7,1
R_24isskypHAzj6a4,after,stress,8,3
R_24isskypHAzj6a4,after,anxiety,9,3
R_24isskypHAzj6a4,after,depression,10,4
R_24isskypHAzj6a4,after,stress,11,4
R_24isskypHAzj6a4,after,stress,12,3
R_24isskypHAzj6a4,after,depression,13,3
R_24isskypHAzj6a4,after,stress,14,3
R_24isskypHAzj6a4,after,anxiety,15,1
R_24isskypHAzj6a4,after,depression,16,3
R_24isskypHAzj6a4,after,depression,17,2
R_24isskypHAzj6a4,after,stress,18,3
R_24isskypHAzj6a4,after,anxiety,19,1
R_24isskypHAzj6a4,after,anxiety,20,2
R_24isskypHAzj6a4,after,depression,21,2
R_b25c1SzzqBXhNlf,before,stress,1,3
R_b25c1SzzqBXhNlf,before,anxiety,2,2
R_b25c1SzzqBXhNlf,before,depression,3,3
R_b25c1SzzqBXhNlf,before,anxiety,4,1
R_b25c1SzzqBXhNlf,before,depression,5,3
R_b25c1SzzqBXhNlf,before,stress,6,2
R_b25c1SzzqBXhNlf,before,anxiety,7,1
R_b25c1SzzqBXhNlf,before,stress,8,4
R_b25c1SzzqBXhNlf,before,anxiety,9,4
R_b25c1SzzqBXhNlf,before,depression,10,4
R_b25c1SzzqBXhNlf,before,stress,11,1
R_b25c1SzzqBXhNlf,before,stress,12,3
R_b25c1SzzqBXhNlf,before,depression,13,3
R_b25c1SzzqBXhNlf,before,stress,14,3
R_b25c1SzzqBXhNlf,before,anxiety,15,4
R_b25c1SzzqBXhNlf,before,depression,16,3
R_b25c1SzzqBXhNlf,before,depression,17,4
R_b25c1SzzqBXhNlf,before,stress,18,1
R_b25c1SzzqBXhNlf,before,anxiety,19,1
R_b25c1SzzqBXhNlf,before,anxiety,20,4
R_b25c1SzzqBXhNlf,before,depression,21,4
R_b25c1SzzqBXhNlf,after,stress,1,3
R_b25c1SzzqBXhNlf,after,anxiety,2,4
R_b25c1SzzqBXhNlf,after,depression,3,2
R_b25c1SzzqBXhNlf,after,anxiety,4,1
R_b25c1SzzqBXhNlf,after,depression,5,3
R_b25c1SzzqBXhNlf,after,stress,6,3
R_b25c1SzzqBXhNlf,after,anxiety,7,1
R_b25c1SzzqBXhNlf,after,stress,8,4
R_b25c1SzzqBXhNlf,after,anxiety,9,4
R_b25c1SzzqBXhNlf,after,depression,10,3
R_b25c1SzzqBXhNlf,after,stress,11,2
R_b25c1SzzqBXhNlf,after,stress,12,3
R_b25c1SzzqBXhNlf,after,depression,13,3
R_b25c1SzzqBXhNlf,after,stress,14,3
R_b25c1SzzqBXhNlf,after,anxiety,15,4
R_b25c1SzzqBXhNlf,after,depression,16,3
R_b25c1SzzqBXhNlf,after,depression,17,4
R_b25c1SzzqBXhNlf,after,stress,18,2
R_b25c1SzzqBXhNlf,after,anxiety,19,1
R_b25c1SzzqBXhNlf,after,anxiety,20,4
R_b25c1SzzqBXhNlf,after,depression,21,4
R_1nSWaU6aHeoCVz1,before,stress,1,3
R_1nSWaU6aHeoCVz1,before,anxiety,2,1
R_1nSWaU6aHeoCVz1,before,depression,3,2
R_1nSWaU6aHeoCVz1,before,anxiety,4,1
R_1nSWaU6aHeoCVz1,before,depression,5,3
R_1nSWaU6aHeoCVz1,before,stress,6,NA
R_1nSWaU6aHeoCVz1,before,anxiety,7,1
R_1nSWaU6aHeoCVz1,before,stress,8,2
R_1nSWaU6aHeoCVz1,before,anxiety,9,2
R_1nSWaU6aHeoCVz1,before,depression,10,2
R_1nSWaU6aHeoCVz1,before,stress,11,3
R_1nSWaU6aHeoCVz1,before,stress,12,2
R_1nSWaU6aHeoCVz1,before,depression,13,3
R_1nSWaU6aHeoCVz1,before,stress,14,1
R_1nSWaU6aHeoCVz1,before,anxiety,15,2
R_1nSWaU6aHeoCVz1,before,depression,16,2
R_1nSWaU6aHeoCVz1,before,depression,17,4
R_1nSWaU6aHeoCVz1,before,stress,18,3
R_1nSWaU6aHeoCVz1,before,anxiety,19,2
R_1nSWaU6aHeoCVz1,before,anxiety,20,2
R_1nSWaU6aHeoCVz1,before,depression,21,2
R_1nSWaU6aHeoCVz1,after,stress,1,3
R_1nSWaU6aHeoCVz1,after,anxiety,2,1
R_1nSWaU6aHeoCVz1,after,depression,3,3
R_1nSWaU6aHeoCVz1,after,anxiety,4,3
R_1nSWaU6aHeoCVz1,after,depression,5,4
R_1nSWaU6aHeoCVz1,after,stress,6,3
R_1nSWaU6aHeoCVz1,after,anxiety,7,1
R_1nSWaU6aHeoCVz1,after,stress,8,4
R_1nSWaU6aHeoCVz1,after,anxiety,9,3
R_1nSWaU6aHeoCVz1,after,depression,10,4
R_1nSWaU6aHeoCVz1,after,stress,11,4
R_1nSWaU6aHeoCVz1,after,stress,12,3
R_1nSWaU6aHeoCVz1,after,depression,13,3
R_1nSWaU6aHeoCVz1,after,stress,14,1
R_1nSWaU6aHeoCVz1,after,anxiety,15,2
R_1nSWaU6aHeoCVz1,after,depression,16,3
R_1nSWaU6aHeoCVz1,after,depression,17,3
R_1nSWaU6aHeoCVz1,after,stress,18,3
R_1nSWaU6aHeoCVz1,after,anxiety,19,2
R_1nSWaU6aHeoCVz1,after,anxiety,20,3
R_1nSWaU6aHeoCVz1,after,depression,21,3
R_2XcEmd1YzcIXw1Y,before,stress,1,2
R_2XcEmd1YzcIXw1Y,before,anxiety,2,1
R_2XcEmd1YzcIXw1Y,before,depression,3,2
R_2XcEmd1YzcIXw1Y,before,anxiety,4,1
R_2XcEmd1YzcIXw1Y,before,depression,5,2
R_2XcEmd1YzcIXw1Y,before,stress,6,1
R_2XcEmd1YzcIXw1Y,before,anxiety,7,1
R_2XcEmd1YzcIXw1Y,before,stress,8,3
R_2XcEmd1YzcIXw1Y,before,anxiety,9,2
R_2XcEmd1YzcIXw1Y,before,depression,10,2
R_2XcEmd1YzcIXw1Y,before,stress,11,1
R_2XcEmd1YzcIXw1Y,before,stress,12,2
R_2XcEmd1YzcIXw1Y,before,depression,13,2
R_2XcEmd1YzcIXw1Y,before,stress,14,2
R_2XcEmd1YzcIXw1Y,before,anxiety,15,2
R_2XcEmd1YzcIXw1Y,before,depression,16,2
R_2XcEmd1YzcIXw1Y,before,depression,17,2
R_2XcEmd1YzcIXw1Y,before,stress,18,2
R_2XcEmd1YzcIXw1Y,before,anxiety,19,1
R_2XcEmd1YzcIXw1Y,before,anxiety,20,2
R_2XcEmd1YzcIXw1Y,before,depression,21,3
R_2XcEmd1YzcIXw1Y,after,stress,1,2
R_2XcEmd1YzcIXw1Y,after,anxiety,2,1
R_2XcEmd1YzcIXw1Y,after,depression,3,2
R_2XcEmd1YzcIXw1Y,after,anxiety,4,1
R_2XcEmd1YzcIXw1Y,after,depression,5,2
R_2XcEmd1YzcIXw1Y,after,stress,6,1
R_2XcEmd1YzcIXw1Y,after,anxiety,7,1
R_2XcEmd1YzcIXw1Y,after,stress,8,1
R_2XcEmd1YzcIXw1Y,after,anxiety,9,1
R_2XcEmd1YzcIXw1Y,after,depression,10,2
R_2XcEmd1YzcIXw1Y,after,stress,11,1
R_2XcEmd1YzcIXw1Y,after,stress,12,2
R_2XcEmd1YzcIXw1Y,after,depression,13,2
R_2XcEmd1YzcIXw1Y,after,stress,14,1
R_2XcEmd1YzcIXw1Y,after,anxiety,15,1
R_2XcEmd1YzcIXw1Y,after,depression,16,2
R_2XcEmd1YzcIXw1Y,after,depression,17,2
R_2XcEmd1YzcIXw1Y,after,stress,18,1
R_2XcEmd1YzcIXw1Y,after,anxiety,19,1
