response_id,time,subscale,score
R_z7JR0f6BK2Ps1i1,before,anxiety,16
R_z7JR0f6BK2Ps1i1,before,depression,17
R_z7JR0f6BK2Ps1i1,before,stress,21
R_Zgzav0hvyZ96c6d,after,anxiety,13
R_Zgzav0hvyZ96c6d,after,depression,14
R_Zgzav0hvyZ96c6d,after,stress,17
R_Zgzav0hvyZ96c6d,before,anxiety,11
R_Zgzav0hvyZ96c6d,before,depression,11
R_Zgzav0hvyZ96c6d,before,stress,16
R_ZmHvxJewc1RDEfT,after,anxiety,9
R_ZmHvxJewc1RDEfT,after,depression,14
R_ZmHvxJewc1RDEfT,after,stress,7
R_ZmHvxJewc1RDEfT,before,anxiety,13
R_ZmHvxJewc1RDEfT,before,depression,7
R_ZmHvxJewc1RDEfT,before,stress,9
R_Zrj2VRi2kmSoAoN,after,anxiety,7
R_Zrj2VRi2kmSoAoN,after,depression,13
R_Zrj2VRi2kmSoAoN,after,stress,12
R_Zrj2VRi2kmSoAoN,before,anxiety,7
R_Zrj2VRi2kmSoAoN,before,depression,12
R_Zrj2VRi2kmSoAoN,before,stress,11
R_ZxG3FMCz1l6uJd7,after,anxiety,7
R_ZxG3FMCz1l6uJd7,after,depression,15
R_ZxG3FMCz1l6uJd7,after,stress,9
R_ZxG3FMCz1l6uJd7,before,anxiety,8
R_ZxG3FMCz1l6uJd7,before,depression,8
R_ZxG3FMCz1l6uJd7,before,stress,9
