response_id,lockdown_period,subscale,item,score,loneliness_subscale
R_3P6tAdx0tJOoBY2,before,loneliness_extended,9,1,emotional_loneliness
R_3P6tAdx0tJOoBY2,before,loneliness_extended,10,1,emotional_loneliness
R_3P6tAdx0tJOoBY2,before,loneliness_extended,11,0,social_loneliness
R_3P6tAdx0tJOoBY2,after,loneliness_extended,1,1,social_loneliness
R_3P6tAdx0tJOoBY2,after,loneliness_extended,2,1,emotional_loneliness
R_3P6tAdx0tJOoBY2,after,loneliness_extended,3,1,emotional_loneliness
R_3P6tAdx0tJOoBY2,after,loneliness_extended,4,1,social_loneliness
R_3P6tAdx0tJOoBY2,after,loneliness_extended,5,1,emotional_loneliness
R_3P6tAdx0tJOoBY2,after,loneliness_extended,6,1,emotional_loneliness
R_3P6tAdx0tJOoBY2,after,loneliness_extended,7,1,social_loneliness
R_3P6tAdx0tJOoBY2,after,loneliness_extended,8,1,social_loneliness
R_3P6tAdx0tJOoBY2,after,loneliness_extended,9,1,emotional_loneliness
R_3P6tAdx0tJOoBY2,after,loneliness_extended,10,1,emotional_loneliness
R_3P6tAdx0tJOoBY2,after,loneliness_extended,11,1,social_loneliness
R_1KcXIYg2VO1BoxX,before,loneliness_extended,1,0,social_loneliness
R_1KcXIYg2VO1BoxX,before,loneliness_extended,2,0,emotional_loneliness
R_1KcXIYg2VO1BoxX,before,loneliness_extended,3,1,emotional_loneliness
R_1KcXIYg2VO1BoxX,before,loneliness_extended,4,0,social_loneliness
R_1KcXIYg2VO1BoxX,before,loneliness_extended,5,0,emotional_loneliness
R_1KcXIYg2VO1BoxX,before,loneliness_extended,6,0,emotional_loneliness
R_1KcXIYg2VO1BoxX,before,loneliness_extended,7,1,social_loneliness
R_1KcXIYg2VO1BoxX,before,loneliness_extended,8,1,social_loneliness
R_1KcXIYg2VO1BoxX,before,loneliness_extended,9,0,emotional_loneliness
R_1KcXIYg2VO1BoxX,before,loneliness_extended,10,0,emotional_loneliness
R_1KcXIYg2VO1BoxX,before,loneliness_extended,11,0,social_loneliness
R_1KcXIYg2VO1BoxX,after,loneliness_extended,1,0,social_loneliness
R_1KcXIYg2VO1BoxX,after,loneliness_extended,2,0,emotional_loneliness
R_1KcXIYg2VO1BoxX,after,loneliness_extended,3,0,emotional_loneliness
R_1KcXIYg2VO1BoxX,after,loneliness_extended,4,0,social_loneliness
R_1KcXIYg2VO1BoxX,after,loneliness_extended,5,0,emotional_loneliness
R_1KcXIYg2VO1BoxX,after,loneliness_extended,6,0,emotional_loneliness
R_1KcXIYg2VO1BoxX,after,loneliness_extended,7,1,social_loneliness
R_1KcXIYg2VO1BoxX,after,loneliness_extended,8,0,social_loneliness
R_1KcXIYg2VO1BoxX,after,loneliness_extended,9,0,emotional_loneliness
R_1KcXIYg2VO1BoxX,after,loneliness_extended,10,0,emotional_loneliness
R_1KcXIYg2VO1BoxX,after,loneliness_extended,11,0,social_loneliness
R_1LOoKq6ur4rIe2k,before,loneliness_extended,1,0,social_loneliness
R_1LOoKq6ur4rIe2k,before,loneliness_extended,2,0,emotional_loneliness
R_1LOoKq6ur4rIe2k,before,loneliness_extended,3,0,emotional_loneliness
R_1LOoKq6ur4rIe2k,before,loneliness_extended,4,0,social_loneliness
R_1LOoKq6ur4rIe2k,before,loneliness_extended,5,1,emotional_loneliness
R_1LOoKq6ur4rIe2k,before,loneliness_extended,6,0,emotional_loneliness
R_1LOoKq6ur4rIe2k,before,loneliness_extended,7,0,social_loneliness
R_1LOoKq6ur4rIe2k,before,loneliness_extended,8,0,social_loneliness
R_1LOoKq6ur4rIe2k,before,loneliness_extended,9,1,emotional_loneliness
R_1LOoKq6ur4rIe2k,before,loneliness_extended,10,0,emotional_loneliness
R_1LOoKq6ur4rIe2k,before,loneliness_extended,11,0,social_loneliness
R_1LOoKq6ur4rIe2k,after,loneliness_extended,1,0,social_loneliness
R_1LOoKq6ur4rIe2k,after,loneliness_extended,2,0,emotional_loneliness
R_1LOoKq6ur4rIe2k,after,loneliness_extended,3,0,emotional_loneliness
R_1LOoKq6ur4rIe2k,after,loneliness_extended,4,0,social_loneliness
R_1LOoKq6ur4rIe2k,after,loneliness_extended,5,1,emotional_loneliness
R_1LOoKq6ur4rIe2k,after,loneliness_extended,6,0,emotional_loneliness
R_1LOoKq6ur4rIe2k,after,loneliness_extended,7,0,social_loneliness
R_1LOoKq6ur4rIe2k,after,loneliness_extended,8,0,social_loneliness
R_1LOoKq6ur4rIe2k,after,loneliness_extended,9,1,emotional_loneliness
R_1LOoKq6ur4rIe2k,after,loneliness_extended,10,0,emotional_loneliness
R_1LOoKq6ur4rIe2k,after,loneliness_extended,11,0,social_loneliness
R_Q4TbigA0CMUCMAF,before,loneliness_extended,1,0,social_loneliness
R_Q4TbigA0CMUCMAF,before,loneliness_extended,2,0,emotional_loneliness
R_Q4TbigA0CMUCMAF,before,loneliness_extended,3,1,emotional_loneliness
R_Q4TbigA0CMUCMAF,before,loneliness_extended,4,0,social_loneliness
R_Q4TbigA0CMUCMAF,before,loneliness_extended,5,1,emotional_loneliness
R_Q4TbigA0CMUCMAF,before,loneliness_extended,6,0,emotional_loneliness
R_Q4TbigA0CMUCMAF,before,loneliness_extended,7,1,social_loneliness
R_Q4TbigA0CMUCMAF,before,loneliness_extended,8,0,social_loneliness
R_Q4TbigA0CMUCMAF,before,loneliness_extended,9,1,emotional_loneliness
R_Q4TbigA0CMUCMAF,before,loneliness_extended,10,0,emotional_loneliness
R_Q4TbigA0CMUCMAF,before,loneliness_extended,11,1,social_loneliness
R_Q4TbigA0CMUCMAF,after,loneliness_extended,1,1,social_loneliness
R_Q4TbigA0CMUCMAF,after,loneliness_extended,2,1,emotional_loneliness
R_Q4TbigA0CMUCMAF,after,loneliness_extended,3,1,emotional_loneliness
R_Q4TbigA0CMUCMAF,after,loneliness_extended,4,1,social_loneliness
R_Q4TbigA0CMUCMAF,after,loneliness_extended,5,1,emotional_loneliness
R_Q4TbigA0CMUCMAF,after,loneliness_extended,6,1,emotional_loneliness
R_Q4TbigA0CMUCMAF,after,loneliness_extended,7,1,social_loneliness
R_Q4TbigA0CMUCMAF,after,loneliness_extended,8,1,social_loneliness
R_Q4TbigA0CMUCMAF,after,loneliness_extended,9,1,emotional_loneliness
R_Q4TbigA0CMUCMAF,after,loneliness_extended,10,1,emotional_loneliness
R_Q4TbigA0CMUCMAF,after,loneliness_extended,11,1,social_loneliness
R_2tmo57HEtiFMvam,before,loneliness_extended,1,0,social_loneliness
R_2tmo57HEtiFMvam,before,loneliness_extended,2,1,emotional_loneliness
R_2tmo57HEtiFMvam,before,loneliness_extended,3,1,emotional_loneliness
R_2tmo57HEtiFMvam,before,loneliness_extended,4,1,social_loneliness
R_2tmo57HEtiFMvam,before,loneliness_extended,5,1,emotional_loneliness
R_2tmo57HEtiFMvam,before,loneliness_extended,6,0,emotional_loneliness
R_2tmo57HEtiFMvam,before,loneliness_extended,7,1,social_loneliness
R_2tmo57HEtiFMvam,before,loneliness_extended,8,1,social_loneliness
R_2tmo57HEtiFMvam,before,loneliness_extended,9,1,emotional_loneliness
R_2tmo57HEtiFMvam,before,loneliness_extended,10,1,emotional_loneliness
R_2tmo57HEtiFMvam,before,loneliness_extended,11,0,social_loneliness
R_2tmo57HEtiFMvam,after,loneliness_extended,1,0,social_loneliness
R_2tmo57HEtiFMvam,after,loneliness_extended,2,1,emotional_loneliness
R_2tmo57HEtiFMvam,after,loneliness_extended,3,0,emotional_loneliness
R_2tmo57HEtiFMvam,after,loneliness_extended,4,1,social_loneliness
R_2tmo57HEtiFMvam,after,loneliness_extended,5,1,emotional_loneliness
R_2tmo57HEtiFMvam,after,loneliness_extended,6,1,emotional_loneliness
R_2tmo57HEtiFMvam,after,loneliness_extended,7,1,social_loneliness
R_2tmo57HEtiFMvam,after,loneliness_extended,8,1,social_loneliness
R_2tmo57HEtiFMvam,after,loneliness_extended,9,1,emotional_loneliness
R_2tmo57HEtiFMvam,after,loneliness_extended,10,1,emotional_loneliness
R_2tmo57HEtiFMvam,after,loneliness_extended,11,0,social_loneliness
R_efceETmT2E2TBXH,before,loneliness_extended,1,1,social_loneliness
R_efceETmT2E2TBXH,before,loneliness_extended,2,1,emotional_loneliness
R_efceETmT2E2TBXH,before,loneliness_extended,3,1,emotional_loneliness
R_efceETmT2E2TBXH,before,loneliness_extended,4,0,social_loneliness
R_efceETmT2E2TBXH,before,loneliness_extended,5,0,emotional_loneliness
R_efceETmT2E2TBXH,before,loneliness_extended,6,0,emotional_loneliness
R_efceETmT2E2TBXH,before,loneliness_extended,7,0,social_loneliness
R_efceETmT2E2TBXH,before,loneliness_extended,8,0,social_loneliness
R_efceETmT2E2TBXH,before,loneliness_extended,9,0,emotional_loneliness
R_efceETmT2E2TBXH,before,loneliness_extended,10,0,emotional_loneliness
R_efceETmT2E2TBXH,before,loneliness_extended,11,0,social_loneliness
R_efceETmT2E2TBXH,after,loneliness_extended,1,0,social_loneliness
R_efceETmT2E2TBXH,after,loneliness_extended,2,1,emotional_loneliness
R_efceETmT2E2TBXH,after,loneliness_extended,3,1,emotional_loneliness
R_efceETmT2E2TBXH,after,loneliness_extended,4,1,social_loneliness
R_efceETmT2E2TBXH,after,loneliness_extended,5,0,emotional_loneliness
R_efceETmT2E2TBXH,after,loneliness_extended,6,0,emotional_loneliness
R_efceETmT2E2TBXH,after,loneliness_extended,7,0,social_loneliness
R_efceETmT2E2TBXH,after,loneliness_extended,8,0,social_loneliness
R_efceETmT2E2TBXH,after,loneliness_extended,9,0,emotional_loneliness
R_efceETmT2E2TBXH,after,loneliness_extended,10,0,emotional_loneliness
R_efceETmT2E2TBXH,after,loneliness_extended,11,0,social_loneliness
R_2f7DrkD8sE89X7v,before,loneliness_extended,1,1,social_loneliness
R_2f7DrkD8sE89X7v,before,loneliness_extended,2,1,emotional_loneliness
R_2f7DrkD8sE89X7v,before,loneliness_extended,3,0,emotional_loneliness
R_2f7DrkD8sE89X7v,before,loneliness_extended,4,1,social_loneliness
R_2f7DrkD8sE89X7v,before,loneliness_extended,5,1,emotional_loneliness
R_2f7DrkD8sE89X7v,before,loneliness_extended,6,0,emotional_loneliness
R_2f7DrkD8sE89X7v,before,loneliness_extended,7,1,social_loneliness
R_2f7DrkD8sE89X7v,before,loneliness_extended,8,1,social_loneliness
R_2f7DrkD8sE89X7v,before,loneliness_extended,9,1,emotional_loneliness
R_2f7DrkD8sE89X7v,before,loneliness_extended,10,1,emotional_loneliness
R_2f7DrkD8sE89X7v,before,loneliness_extended,11,1,social_loneliness
R_2f7DrkD8sE89X7v,after,loneliness_extended,1,1,social_loneliness
R_2f7DrkD8sE89X7v,after,loneliness_extended,2,1,emotional_loneliness
R_2f7DrkD8sE89X7v,after,loneliness_extended,3,1,emotional_loneliness
R_2f7DrkD8sE89X7v,after,loneliness_extended,4,1,social_loneliness
R_2f7DrkD8sE89X7v,after,loneliness_extended,5,1,emotional_loneliness
R_2f7DrkD8sE89X7v,after,loneliness_extended,6,0,emotional_loneliness
R_2f7DrkD8sE89X7v,after,loneliness_extended,7,1,social_loneliness
R_2f7DrkD8sE89X7v,after,loneliness_extended,8,0,social_loneliness
R_2f7DrkD8sE89X7v,after,loneliness_extended,9,1,emotional_loneliness
R_2f7DrkD8sE89X7v,after,loneliness_extended,10,1,emotional_loneliness
R_2f7DrkD8sE89X7v,after,loneliness_extended,11,1,social_loneliness
R_3isVf81cZgHhWye,before,loneliness_extended,1,1,social_loneliness
R_3isVf81cZgHhWye,before,loneliness_extended,2,1,emotional_loneliness
R_3isVf81cZgHhWye,before,loneliness_extended,3,0,emotional_loneliness
R_3isVf81cZgHhWye,before,loneliness_extended,4,1,social_loneliness
R_3isVf81cZgHhWye,before,loneliness_extended,5,0,emotional_loneliness
R_3isVf81cZgHhWye,before,loneliness_extended,6,0,emotional_loneliness
R_3isVf81cZgHhWye,before,loneliness_extended,7,1,social_loneliness
R_3isVf81cZgHhWye,before,loneliness_extended,8,1,social_loneliness
R_3isVf81cZgHhWye,before,loneliness_extended,9,0,emotional_loneliness
R_3isVf81cZgHhWye,before,loneliness_extended,10,0,emotional_loneliness
R_3isVf81cZgHhWye,before,loneliness_extended,11,0,social_loneliness
R_3isVf81cZgHhWye,after,loneliness_extended,1,1,social_loneliness
R_3isVf81cZgHhWye,after,loneliness_extended,2,1,emotional_loneliness
R_3isVf81cZgHhWye,after,loneliness_extended,3,1,emotional_loneliness
R_3isVf81cZgHhWye,after,loneliness_extended,4,1,social_loneliness
R_3isVf81cZgHhWye,after,loneliness_extended,5,0,emotional_loneliness
R_3isVf81cZgHhWye,after,loneliness_extended,6,0,emotional_loneliness
R_3isVf81cZgHhWye,after,loneliness_extended,7,0,social_loneliness
R_3isVf81cZgHhWye,after,loneliness_extended,8,1,social_loneliness
R_3isVf81cZgHhWye,after,loneliness_extended,9,0,emotional_loneliness
R_3isVf81cZgHhWye,after,loneliness_extended,10,1,emotional_loneliness
R_3isVf81cZgHhWye,after,loneliness_extended,11,0,social_loneliness
R_3fxYkqCxaavMK2C,before,loneliness_extended,1,0,social_loneliness
R_3fxYkqCxaavMK2C,before,loneliness_extended,2,1,emotional_loneliness
R_3fxYkqCxaavMK2C,before,loneliness_extended,3,0,emotional_loneliness
R_3fxYkqCxaavMK2C,before,loneliness_extended,4,0,social_loneliness
R_3fxYkqCxaavMK2C,before,loneliness_extended,5,1,emotional_loneliness
R_3fxYkqCxaavMK2C,before,loneliness_extended,6,1,emotional_loneliness
R_3fxYkqCxaavMK2C,before,loneliness_extended,7,0,social_loneliness
R_3fxYkqCxaavMK2C,before,loneliness_extended,8,0,social_loneliness
R_3fxYkqCxaavMK2C,before,loneliness_extended,9,1,emotional_loneliness
R_3fxYkqCxaavMK2C,before,loneliness_extended,10,0,emotional_loneliness
R_3fxYkqCxaavMK2C,before,loneliness_extended,11,0,social_loneliness
R_3fxYkqCxaavMK2C,after,loneliness_extended,1,0,social_loneliness
R_3fxYkqCxaavMK2C,after,loneliness_extended,2,1,emotional_loneliness
R_3fxYkqCxaavMK2C,after,loneliness_extended,3,1,emotional_loneliness
R_3fxYkqCxaavMK2C,after,loneliness_extended,4,0,social_loneliness
R_3fxYkqCxaavMK2C,after,loneliness_extended,5,1,emotional_loneliness
R_3fxYkqCxaavMK2C,after,loneliness_extended,6,1,emotional_loneliness
R_3fxYkqCxaavMK2C,after,loneliness_extended,7,0,social_loneliness
R_3fxYkqCxaavMK2C,after,loneliness_extended,8,0,social_loneliness
R_3fxYkqCxaavMK2C,after,loneliness_extended,9,1,emotional_loneliness
R_3fxYkqCxaavMK2C,after,loneliness_extended,10,0,emotional_loneliness
R_3fxYkqCxaavMK2C,after,loneliness_extended,11,0,social_loneliness
R_2WMfTALD7U10gRI,before,loneliness_extended,1,0,social_loneliness
R_2WMfTALD7U10gRI,before,loneliness_extended,2,1,emotional_loneliness
R_2WMfTALD7U10gRI,before,loneliness_extended,3,0,emotional_loneliness
R_2WMfTALD7U10gRI,before,loneliness_extended,4,0,social_loneliness
R_2WMfTALD7U10gRI,before,loneliness_extended,5,1,emotional_loneliness
R_2WMfTALD7U10gRI,before,loneliness_extended,6,0,emotional_loneliness
R_2WMfTALD7U10gRI,before,loneliness_extended,7,0,social_loneliness
R_2WMfTALD7U10gRI,before,loneliness_extended,8,0,social_loneliness
R_2WMfTALD7U10gRI,before,loneliness_extended,9,1,emotional_loneliness
R_2WMfTALD7U10gRI,before,loneliness_extended,10,0,emotional_loneliness
R_2WMfTALD7U10gRI,before,loneliness_extended,11,0,social_loneliness
R_2WMfTALD7U10gRI,after,loneliness_extended,1,0,social_loneliness
R_2WMfTALD7U10gRI,after,loneliness_extended,2,1,emotional_loneliness
R_2WMfTALD7U10gRI,after,loneliness_extended,3,0,emotional_loneliness
R_2WMfTALD7U10gRI,after,loneliness_extended,4,0,social_loneliness
R_2WMfTALD7U10gRI,after,loneliness_extended,5,1,emotional_loneliness
R_2WMfTALD7U10gRI,after,loneliness_extended,6,0,emotional_loneliness
R_2WMfTALD7U10gRI,after,loneliness_extended,7,0,social_loneliness
R_2WMfTALD7U10gRI,after,loneliness_extended,8,0,social_loneliness
R_2WMfTALD7U10gRI,after,loneliness_extended,9,1,emotional_loneliness
R_2WMfTALD7U10gRI,after,loneliness_extended,10,0,emotional_loneliness
R_2WMfTALD7U10gRI,after,loneliness_extended,11,0,social_loneliness
R_1FFzNzuAi8fWUl4,before,loneliness_extended,1,0,social_loneliness
R_1FFzNzuAi8fWUl4,before,loneliness_extended,2,0,emotional_loneliness
R_1FFzNzuAi8fWUl4,before,loneliness_extended,3,1,emotional_loneliness
R_1FFzNzuAi8fWUl4,before,loneliness_extended,4,1,social_loneliness
R_1FFzNzuAi8fWUl4,before,loneliness_extended,5,1,emotional_loneliness
R_1FFzNzuAi8fWUl4,before,loneliness_extended,6,0,emotional_loneliness
R_1FFzNzuAi8fWUl4,before,loneliness_extended,7,1,social_loneliness
R_1FFzNzuAi8fWUl4,before,loneliness_extended,8,1,social_loneliness
R_1FFzNzuAi8fWUl4,before,loneliness_extended,9,1,emotional_loneliness
R_1FFzNzuAi8fWUl4,before,loneliness_extended,10,1,emotional_loneliness
R_1FFzNzuAi8fWUl4,before,loneliness_extended,11,1,social_loneliness
R_1FFzNzuAi8fWUl4,after,loneliness_extended,1,0,social_loneliness
R_1FFzNzuAi8fWUl4,after,loneliness_extended,2,0,emotional_loneliness
R_1FFzNzuAi8fWUl4,after,loneliness_extended,3,1,emotional_loneliness
R_1FFzNzuAi8fWUl4,after,loneliness_extended,4,1,social_loneliness
R_1FFzNzuAi8fWUl4,after,loneliness_extended,5,1,emotional_loneliness
R_1FFzNzuAi8fWUl4,after,loneliness_extended,6,1,emotional_loneliness
R_1FFzNzuAi8fWUl4,after,loneliness_extended,7,1,social_loneliness
R_1FFzNzuAi8fWUl4,after,loneliness_extended,8,1,social_loneliness
R_1FFzNzuAi8fWUl4,after,loneliness_extended,9,1,emotional_loneliness
R_1FFzNzuAi8fWUl4,after,loneliness_extended,10,1,emotional_loneliness
R_1FFzNzuAi8fWUl4,after,loneliness_extended,11,1,social_loneliness
R_3iw1b49YIXMCguO,before,loneliness_extended,1,0,social_loneliness
R_3iw1b49YIXMCguO,before,loneliness_extended,2,0,emotional_loneliness
R_3iw1b49YIXMCguO,before,loneliness_extended,3,0,emotional_loneliness
R_3iw1b49YIXMCguO,before,loneliness_extended,4,0,social_loneliness
R_3iw1b49YIXMCguO,before,loneliness_extended,5,0,emotional_loneliness
R_3iw1b49YIXMCguO,before,loneliness_extended,6,0,emotional_loneliness
R_3iw1b49YIXMCguO,before,loneliness_extended,7,0,social_loneliness
R_3iw1b49YIXMCguO,before,loneliness_extended,8,0,social_loneliness
R_3iw1b49YIXMCguO,before,loneliness_extended,9,0,emotional_loneliness
R_3iw1b49YIXMCguO,before,loneliness_extended,10,0,emotional_loneliness
R_3iw1b49YIXMCguO,before,loneliness_extended,11,0,social_loneliness
R_3iw1b49YIXMCguO,after,loneliness_extended,1,0,social_loneliness
R_3iw1b49YIXMCguO,after,loneliness_extended,2,0,emotional_loneliness
R_3iw1b49YIXMCguO,after,loneliness_extended,3,0,emotional_loneliness
R_3iw1b49YIXMCguO,after,loneliness_extended,4,0,social_loneliness
R_3iw1b49YIXMCguO,after,loneliness_extended,5,0,emotional_loneliness
R_3iw1b49YIXMCguO,after,loneliness_extended,6,0,emotional_loneliness
R_3iw1b49YIXMCguO,after,loneliness_extended,7,0,social_loneliness
R_3iw1b49YIXMCguO,after,loneliness_extended,8,0,social_loneliness
R_3iw1b49YIXMCguO,after,loneliness_extended,9,0,emotional_loneliness
R_3iw1b49YIXMCguO,after,loneliness_extended,10,0,emotional_loneliness
R_3iw1b49YIXMCguO,after,loneliness_extended,11,0,social_loneliness
R_1hVTVxhlItv93am,before,loneliness_extended,1,1,social_loneliness
R_1hVTVxhlItv93am,before,loneliness_extended,2,0,emotional_loneliness
R_1hVTVxhlItv93am,before,loneliness_extended,3,0,emotional_loneliness
R_1hVTVxhlItv93am,before,loneliness_extended,4,1,social_loneliness
R_1hVTVxhlItv93am,before,loneliness_extended,5,1,emotional_loneliness
R_1hVTVxhlItv93am,before,loneliness_extended,6,0,emotional_loneliness
R_1hVTVxhlItv93am,before,loneliness_extended,7,1,social_loneliness
R_1hVTVxhlItv93am,before,loneliness_extended,8,1,social_loneliness
R_1hVTVxhlItv93am,before,loneliness_extended,9,1,emotional_loneliness
R_1hVTVxhlItv93am,before,loneliness_extended,10,1,emotional_loneliness
R_1hVTVxhlItv93am,before,loneliness_extended,11,0,social_loneliness
R_1hVTVxhlItv93am,after,loneliness_extended,1,1,social_loneliness
R_1hVTVxhlItv93am,after,loneliness_extended,2,1,emotional_loneliness
R_1hVTVxhlItv93am,after,loneliness_extended,3,1,emotional_loneliness
R_1hVTVxhlItv93am,after,loneliness_extended,4,1,social_loneliness
R_1hVTVxhlItv93am,after,loneliness_extended,5,1,emotional_loneliness
R_1hVTVxhlItv93am,after,loneliness_extended,6,1,emotional_loneliness
R_1hVTVxhlItv93am,after,loneliness_extended,7,1,social_loneliness
R_1hVTVxhlItv93am,after,loneliness_extended,8,1,social_loneliness
R_1hVTVxhlItv93am,after,loneliness_extended,9,1,emotional_loneliness
R_1hVTVxhlItv93am,after,loneliness_extended,10,1,emotional_loneliness
R_1hVTVxhlItv93am,after,loneliness_extended,11,0,social_loneliness
R_1PRfsA5T7H2CKfS,before,loneliness_extended,1,0,social_loneliness
R_1PRfsA5T7H2CKfS,before,loneliness_extended,2,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,before,loneliness_extended,3,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,before,loneliness_extended,4,1,social_loneliness
R_1PRfsA5T7H2CKfS,before,loneliness_extended,5,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,before,loneliness_extended,6,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,before,loneliness_extended,7,1,social_loneliness
R_1PRfsA5T7H2CKfS,before,loneliness_extended,8,0,social_loneliness
R_1PRfsA5T7H2CKfS,before,loneliness_extended,9,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,before,loneliness_extended,10,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,before,loneliness_extended,11,0,social_loneliness
R_1PRfsA5T7H2CKfS,after,loneliness_extended,1,0,social_loneliness
R_1PRfsA5T7H2CKfS,after,loneliness_extended,2,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,after,loneliness_extended,3,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,after,loneliness_extended,4,1,social_loneliness
R_1PRfsA5T7H2CKfS,after,loneliness_extended,5,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,after,loneliness_extended,6,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,after,loneliness_extended,7,0,social_loneliness
R_1PRfsA5T7H2CKfS,after,loneliness_extended,8,0,social_loneliness
R_1PRfsA5T7H2CKfS,after,loneliness_extended,9,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,after,loneliness_extended,10,1,emotional_loneliness
R_1PRfsA5T7H2CKfS,after,loneliness_extended,11,0,social_loneliness
R_21EuXEwnMl0yxTK,before,loneliness_extended,1,1,social_loneliness
R_21EuXEwnMl0yxTK,before,loneliness_extended,2,1,emotional_loneliness
R_21EuXEwnMl0yxTK,before,loneliness_extended,3,1,emotional_loneliness
R_21EuXEwnMl0yxTK,before,loneliness_extended,4,1,social_loneliness
R_21EuXEwnMl0yxTK,before,loneliness_extended,5,1,emotional_loneliness
R_21EuXEwnMl0yxTK,before,loneliness_extended,6,1,emotional_loneliness
R_21EuXEwnMl0yxTK,before,loneliness_extended,7,1,social_loneliness
R_21EuXEwnMl0yxTK,before,loneliness_extended,8,1,social_loneliness
R_21EuXEwnMl0yxTK,before,loneliness_extended,9,1,emotional_loneliness
R_21EuXEwnMl0yxTK,before,loneliness_extended,10,1,emotional_loneliness
R_21EuXEwnMl0yxTK,before,loneliness_extended,11,1,social_loneliness
R_21EuXEwnMl0yxTK,after,loneliness_extended,1,1,social_loneliness
R_21EuXEwnMl0yxTK,after,loneliness_extended,2,1,emotional_loneliness
R_21EuXEwnMl0yxTK,after,loneliness_extended,3,1,emotional_loneliness
R_21EuXEwnMl0yxTK,after,loneliness_extended,4,1,social_loneliness
R_21EuXEwnMl0yxTK,after,loneliness_extended,5,1,emotional_loneliness
R_21EuXEwnMl0yxTK,after,loneliness_extended,6,1,emotional_loneliness
R_21EuXEwnMl0yxTK,after,loneliness_extended,7,1,social_loneliness
R_21EuXEwnMl0yxTK,after,loneliness_extended,8,1,social_loneliness
R_21EuXEwnMl0yxTK,after,loneliness_extended,9,1,emotional_loneliness
R_21EuXEwnMl0yxTK,after,loneliness_extended,10,1,emotional_loneliness
R_21EuXEwnMl0yxTK,after,loneliness_extended,11,1,social_loneliness
R_2dEoEx60XXDHIIc,before,loneliness_extended,1,0,social_loneliness
R_2dEoEx60XXDHIIc,before,loneliness_extended,2,0,emotional_loneliness
R_2dEoEx60XXDHIIc,before,loneliness_extended,3,1,emotional_loneliness
R_2dEoEx60XXDHIIc,before,loneliness_extended,4,0,social_loneliness
R_2dEoEx60XXDHIIc,before,loneliness_extended,5,1,emotional_loneliness
R_2dEoEx60XXDHIIc,before,loneliness_extended,6,0,emotional_loneliness
R_2dEoEx60XXDHIIc,before,loneliness_extended,7,1,social_loneliness
R_2dEoEx60XXDHIIc,before,loneliness_extended,8,1,social_loneliness
R_2dEoEx60XXDHIIc,before,loneliness_extended,9,1,emotional_loneliness
R_2dEoEx60XXDHIIc,before,loneliness_extended,10,1,emotional_loneliness
R_2dEoEx60XXDHIIc,before,loneliness_extended,11,1,social_loneliness
R_2dEoEx60XXDHIIc,after,loneliness_extended,1,1,social_loneliness
R_2dEoEx60XXDHIIc,after,loneliness_extended,2,1,emotional_loneliness
R_2dEoEx60XXDHIIc,after,loneliness_extended,3,1,emotional_loneliness
R_2dEoEx60XXDHIIc,after,loneliness_extended,4,1,social_loneliness
R_2dEoEx60XXDHIIc,after,loneliness_extended,5,1,emotional_loneliness
R_2dEoEx60XXDHIIc,after,loneliness_extended,6,0,emotional_loneliness
R_2dEoEx60XXDHIIc,after,loneliness_extended,7,1,social_loneliness
R_2dEoEx60XXDHIIc,after,loneliness_extended,8,1,social_loneliness
R_2dEoEx60XXDHIIc,after,loneliness_extended,9,1,emotional_loneliness
R_2dEoEx60XXDHIIc,after,loneliness_extended,10,1,emotional_loneliness
R_2dEoEx60XXDHIIc,after,loneliness_extended,11,1,social_loneliness
R_3m96s3870QvAUkz,before,loneliness_extended,1,0,social_loneliness
R_3m96s3870QvAUkz,before,loneliness_extended,2,0,emotional_loneliness
R_3m96s3870QvAUkz,before,loneliness_extended,3,1,emotional_loneliness
R_3m96s3870QvAUkz,before,loneliness_extended,4,0,social_loneliness
R_3m96s3870QvAUkz,before,loneliness_extended,5,1,emotional_loneliness
R_3m96s3870QvAUkz,before,loneliness_extended,6,1,emotional_loneliness
R_3m96s3870QvAUkz,before,loneliness_extended,7,1,social_loneliness
R_3m96s3870QvAUkz,before,loneliness_extended,8,1,social_loneliness
R_3m96s3870QvAUkz,before,loneliness_extended,9,0,emotional_loneliness
R_3m96s3870QvAUkz,before,loneliness_extended,10,1,emotional_loneliness
R_3m96s3870QvAUkz,before,loneliness_extended,11,1,social_loneliness
R_3m96s3870QvAUkz,after,loneliness_extended,1,0,social_loneliness
R_3m96s3870QvAUkz,after,loneliness_extended,2,0,emotional_loneliness
R_3m96s3870QvAUkz,after,loneliness_extended,3,1,emotional_loneliness
R_3m96s3870QvAUkz,after,loneliness_extended,4,1,social_loneliness
R_3m96s3870QvAUkz,after,loneliness_extended,5,0,emotional_loneliness
